ID,YEAR,MONTH,CIRCUIT_NO,APP_CODE,REGION,VILLAGE,SUBDISTRICT,DISTRICT,PROVINCE,AP_NAME,IP_ADDRESS,UPLOAD,DOWNLOAD,NUM_USERS,NUM_DEVICES
21958,2563,ธันวาคม,3851d9060,SR668828,ภ.5,หมู่ 8 คลอง 21,ดอนเกาะกา,บางน้ำเปรี้ยว,ฉะเชิงเทรา,CCO-SR668828,172.19.35.154," 4,675.77 "," 126,619.36 ",538,44
21959,2563,ธันวาคม,3851d9059,SR668827,ภ.5,หมู่ 7 คลอง 21,ดอนเกาะกา,บางน้ำเปรี้ยว,ฉะเชิงเทรา,CCO-SR668827,172.19.35.146," 17,615.86 "," 260,118.24 ",677,86
21960,2563,ธันวาคม,3851d9057,SR668825,ภ.5,หมู่ 5 คลอง 21,ดอนเกาะกา,บางน้ำเปรี้ยว,ฉะเชิงเทรา,CCO-SR668825,172.19.35.106," 15,137.28 "," 284,460.10 ",948,49
21961,2563,ธันวาคม,3851d9055,SR668823,ภ.5,หมู่ 3 คลอง 20,ดอนเกาะกา,บางน้ำเปรี้ยว,ฉะเชิงเทรา,CCO-SR668823,172.19.34.226," 16,482.33 "," 386,604.61 ",1532,61
21962,2563,ธันวาคม,3851d9056,SR668824,ภ.5,หมู่ 4 คลอง 20,ดอนเกาะกา,บางน้ำเปรี้ยว,ฉะเชิงเทรา,CCO-SR668824,172.19.35.130," 5,545.97 "," 73,596.83 ",1022,128
21963,2563,ธันวาคม,3851d9054,SR668822,ภ.5,หมู่ 2 คลอง 20,ดอนเกาะกา,บางน้ำเปรี้ยว,ฉะเชิงเทรา,CCO-SR668822,172.19.36.50," 13,268.59 "," 241,640.52 ",1305,142
21964,2563,ธันวาคม,3851d9026,SR668749,ภ.5,หมู่ 7 บึงตาหอม,โยธะกา,บางน้ำเปรี้ยว,ฉะเชิงเทรา,CCO-SR668749,172.19.34.66," 5,899.43 "," 92,008.75 ",372,25
21965,2563,ธันวาคม,3851d9023,SR668746,ภ.5,หมู่ 4 คลอง 19,โยธะกา,บางน้ำเปรี้ยว,ฉะเชิงเทรา,CCO-SR668746,172.19.34.98," 9,349.52 "," 171,496.49 ",605,38
21966,2563,ธันวาคม,3851d9024,SR668747,ภ.5,หมู่ 5 คลอง 19,โยธะกา,บางน้ำเปรี้ยว,ฉะเชิงเทรา,CCO-SR668747,172.19.34.82, 990.94 ," 15,230.82 ",490,137
21967,2563,ธันวาคม,3851d9022,SR668745,ภ.5,หมู่ 3 คลอง 19,โยธะกา,บางน้ำเปรี้ยว,ฉะเชิงเทรา,CCO-SR668745,172.19.34.90," 2,935.00 "," 69,704.94 ",810,83
21968,2563,ธันวาคม,3851d9025,SR668748,ภ.5,หมู่ 6 บึงบางไทร,โยธะกา,บางน้ำเปรี้ยว,ฉะเชิงเทรา,CCO-SR668748,172.19.34.74," 8,010.48 "," 197,110.90 ",534,12
21969,2563,ธันวาคม,3851d9029,SR668754,ภ.5,หมู่ 13 หัวคลอง 19,โยธะกา,บางน้ำเปรี้ยว,ฉะเชิงเทรา,CCO-SR668754,172.19.34.26," 9,098.66 "," 177,292.86 ",1390,106
21970,2563,ธันวาคม,3851d9021,SR668743,ภ.5,หมู่ 1 บางเชือกเขา,โยธะกา,บางน้ำเปรี้ยว,ฉะเชิงเทรา,CCO-SR668743,172.19.34.202," 15,212.64 "," 238,611.40 ",1254,45
21971,2563,ธันวาคม,3851d9028,SR668751,ภ.5,หมู่ 9 คลอง 20,โยธะกา,บางน้ำเปรี้ยว,ฉะเชิงเทรา,CCO-SR668751,172.19.34.42," 17,805.19 "," 382,245.21 ",797,37
21972,2563,ธันวาคม,3851d9027,SR668750,ภ.5,หมู่ 8 คลอง 20,โยธะกา,บางน้ำเปรี้ยว,ฉะเชิงเทรา,CCO-SR668750,172.19.34.58," 12,444.68 "," 258,039.43 ",729,39
21973,2563,ธันวาคม,3851d9035,SR668784,ภ.5,หมู่ 6 คลอง 20,สิงโตทอง,บางน้ำเปรี้ยว,ฉะเชิงเทรา,CCO-SR668784,172.19.35.98," 11,786.33 "," 195,396.67 ",642,31
21974,2563,ธันวาคม,3851d9084,SR710265,ภ.5,หมู่ 2 คลอง 19,สิงโตทอง,บางน้ำเปรี้ยว,ฉะเชิงเทรา,CCO-SR710265,172.19.36.42," 2,939.73 "," 86,864.76 ",1003,90
21975,2563,ธันวาคม,3851d9036,SR668785,ภ.5,หมู่ 7 คลอง 20,สิงโตทอง,บางน้ำเปรี้ยว,ฉะเชิงเทรา,CCO-SR668785,172.19.35.202," 3,895.36 "," 87,653.74 ",614,24
21976,2563,ธันวาคม,3851d9034,SR668779,ภ.5,หมู่ 9 คลอง 19,หมอนทอง,บางน้ำเปรี้ยว,ฉะเชิงเทรา,CCO-SR668779,172.19.36.218," 14,659.88 "," 311,313.61 ",749,37
21977,2563,ธันวาคม,3851d9091,SR710541,ภ.5,หมู่ 2 สัมปทวน,บางแก้ว,เมืองฉะเชิงเทรา,ฉะเชิงเทรา,CCO-SR710541,172.19.35.50, 23.03 , 4.86 ,6,5
21978,2563,ธันวาคม,3851d9096,SR769833,ภ.5,หมู่ 12 คลองบ้านใหม่,บางขวัญ,เมืองฉะเชิงเทรา,ฉะเชิงเทรา,CCO-SR769833,172.19.35.18," 16,048.29 "," 228,003.78 ",1475,129
21979,2563,ธันวาคม,3851d9095,SR769448,ภ.5,หมู่ 11 คลองบ้านใหม่,บางขวัญ,เมืองฉะเชิงเทรา,ฉะเชิงเทรา,CCO-SR769448,172.19.35.26," 3,560.25 "," 93,648.64 ",530,52
21980,2563,ธันวาคม,3851d9088,SR710429,ภ.5,หมู่ 14 สัมปทวน,บางขวัญ,เมืองฉะเชิงเทรา,ฉะเชิงเทรา,CCO-SR710429,172.19.35.82," 1,149.45 "," 70,156.08 ",199,42
21981,2563,ธันวาคม,3851d9071,SR669015,ภ.5,หมู่ 3 คลองกลาง,บางขวัญ,เมืองฉะเชิงเทรา,ฉะเชิงเทรา,CCO-SR669015,172.19.34.162," 2,539.87 "," 59,243.62 ",369,22
21982,2563,ธันวาคม,3851d9090,SR710460,ภ.5,หมู่ 3 ท่าประดู่,บ้านใหม่,เมืองฉะเชิงเทรา,ฉะเชิงเทรา,CCO-SR710460,172.19.35.58," 1,073.79 "," 19,404.17 ",286,19
21983,2563,ธันวาคม,3851d9089,SR710459,ภ.5,หมู่ 2 สายชล,บ้านใหม่,เมืองฉะเชิงเทรา,ฉะเชิงเทรา,CCO-SR710459,172.19.35.66," 5,413.03 "," 110,888.76 ",358,15
21984,2563,ธันวาคม,3851d9073,SR669040,ภ.5,หมู่ 5 หุบใน,โสธร,เมืองฉะเชิงเทรา,ฉะเชิงเทรา,CCO-SR669040,172.19.34.138," 4,052.64 "," 91,844.79 ",424,38
21985,2563,ธันวาคม,3855d9103,SR771943,ภ.5,หมู่ 6 ท่าทองดำ,ทุ่งพระยา,สนามชัยเขต,ฉะเชิงเทรา,CCO-SR771943,172.19.42.250," 8,684.44 "," 178,406.28 ",840,177
21986,2563,ธันวาคม,3855d9084,SR669140,ภ.5,หมู่ 19 สันติสุข,ทุ่งพระยา,สนามชัยเขต,ฉะเชิงเทรา,CCO-SR669140,172.19.40.34," 22,303.67 "," 435,755.86 ",2994,325
21987,2563,ธันวาคม,3855d9083,SR669137,ภ.5,หมู่ 16 ท่าชีวิต,ทุ่งพระยา,สนามชัยเขต,ฉะเชิงเทรา,CCO-SR669137,172.19.42.138," 22,023.52 "," 418,539.81 ",1558,71
21988,2563,ธันวาคม,3855d9082,SR669133,ภ.5,หมู่ 12 โคกผาสุข,ทุ่งพระยา,สนามชัยเขต,ฉะเชิงเทรา,CCO-SR669133,172.19.42.130," 15,021.61 "," 162,176.68 ",1150,352
21989,2563,ธันวาคม,3855d9081,SR669130,ภ.5,หมู่ 8 วังคู,ทุ่งพระยา,สนามชัยเขต,ฉะเชิงเทรา,CCO-SR669130,172.19.42.122," 12,034.81 "," 205,442.20 ",1403,239
21990,2563,ธันวาคม,3855d9080,SR669125,ภ.5,หมู่ 1 อ่างตะแบก,ทุ่งพระยา,สนามชัยเขต,ฉะเชิงเทรา,CCO-SR669125,172.19.42.106," 14,460.03 "," 236,157.68 ",3815,220
21991,2563,ธันวาคม,5641d9166,SR669444,ภ.3,หมู่ 11 หนองแกผักพฤกษ์,กะบกเตี้ย,เนินขาม,ชัยนาท,CNT-SR669444,172.18.25.130," 7,801.11 "," 109,021.65 ",444,26
21992,2563,ธันวาคม,5641d9167,SR669455,ภ.3,หมู่ 9 หนองปล้อง,สุขเดือนห้า,เนินขาม,ชัยนาท,CNT-SR669455,172.18.25.122," 7,029.71 "," 176,914.94 ",833,70
21993,2563,ธันวาคม,5645d9031,SR669454,ภ.3,หมู่ 8 บ่อม่วง,สุขเดือนห้า,เนินขาม,ชัยนาท,CNT-SR669454,172.18.27.226," 37,728.14 "," 340,638.57 ",1784,139
21994,2563,ธันวาคม,5641d9171,SR669467,ภ.3,หมู่ 8 หางน้ำหนองแขม,ท่าฉนวน,มโนรมย์,ชัยนาท,CNT-SR669467,172.18.23.42," 18,550.56 "," 358,825.44 ",2260,109
21995,2563,ธันวาคม,5641d9170,SR669465,ภ.3,หมู่ 6 ดอนฉนวน,ท่าฉนวน,มโนรมย์,ชัยนาท,CNT-SR669465,172.18.22.234," 6,974.79 "," 185,923.41 ",1892,174
21996,2563,ธันวาคม,5641d9168,SR669463,ภ.3,หมู่ 4 หลั่น,ท่าฉนวน,มโนรมย์,ชัยนาท,CNT-SR669463,172.18.26.114," 3,858.34 "," 65,085.85 ",547,104
21997,2563,ธันวาคม,5641d9261,SR711004,ภ.3,หมู่ 1 วัดใหญ่,ท่าฉนวน,มโนรมย์,ชัยนาท,CNT-SR711004,172.18.23.34," 5,592.01 "," 131,602.21 ",541,72
21998,2563,ธันวาคม,5641d9169,SR669464,ภ.3,หมู่ 5 หัวยาง,ท่าฉนวน,มโนรมย์,ชัยนาท,CNT-SR669464,172.18.23.50," 5,509.12 "," 67,793.78 ",1315,204
21999,2563,ธันวาคม,5641d9175,SR669474,ภ.3,หมู่ 2 ดอนสำโรง,อู่ตะเภา,มโนรมย์,ชัยนาท,CNT-SR669474,172.18.25.10, 234.37 ," 6,380.22 ",53,27
22000,2563,ธันวาคม,5641d9274,SR768224,ภ.3,หมู่ 4 ท่าอู่,อู่ตะเภา,มโนรมย์,ชัยนาท,CNT-SR768224,172.18.24.130," 6,854.90 "," 177,663.59 ",945,134
22001,2563,ธันวาคม,5648d9064,SR711023,ภ.3,หมู่ 2 วังไผ่,ชัยนาท,เมืองชัยนาท,ชัยนาท,CNT-SR711023,172.18.26.250," 1,334.59 "," 14,487.41 ",396,70
22002,2563,ธันวาคม,5648d9065,SR711024,ภ.3,หมู่ 4 วังไผ่,ชัยนาท,เมืองชัยนาท,ชัยนาท,CNT-SR711024,172.18.27.2," 5,490.86 "," 120,962.57 ",1018,170
22003,2563,ธันวาคม,5648d9038,SR669527,ภ.3,หมู่ 12 เกาะโพธิ์,เสือโฮก,เมืองชัยนาท,ชัยนาท,CNT-SR669527,172.18.27.66," 4,375.80 "," 70,988.15 ",473,56
22004,2563,ธันวาคม,5641d9217,SR669640,ภ.3,หมู่ 2 หนองกุ้ง,เขาแก้ว,สรรพยา,ชัยนาท,CNT-SR669640,172.18.24.42," 14,490.81 "," 218,548.45 ",1057,70
22005,2563,ธันวาคม,5648d9056,SR669639,ภ.3,หมู่ 1 นมโฑ,เขาแก้ว,สรรพยา,ชัยนาท,CNT-SR669639,172.18.26.210," 2,436.66 "," 41,262.60 ",705,144
22006,2563,ธันวาคม,5648d9058,SR669642,ภ.3,หมู่ 5 โป่งแค,เขาแก้ว,สรรพยา,ชัยนาท,CNT-SR669642,172.18.26.178," 7,083.26 "," 190,786.79 ",923,115
22007,2563,ธันวาคม,5648d9059,SR669643,ภ.3,หมู่ 6 นมโฑ,เขาแก้ว,สรรพยา,ชัยนาท,CNT-SR669643,172.18.26.186," 11,602.16 "," 171,920.32 ",1107,163
22008,2563,ธันวาคม,5648d9053,SR669632,ภ.3,หมู่ 8 ลำห้วย,หาดอาษา,สรรพยา,ชัยนาท,CNT-SR669632,172.18.26.234," 7,133.47 "," 207,800.57 ",1272,162
22009,2563,ธันวาคม,5641d9243,SR669686,ภ.3,หมู่ 5 ดงประดา,กุดจอก,หนองมะโมง,ชัยนาท,CNT-SR669686,172.18.24.242," 12,958.04 "," 178,516.84 ",661,41
22010,2563,ธันวาคม,5641d9241,SR669684,ภ.3,หมู่ 3 ทับเสาหอ,กุดจอก,หนองมะโมง,ชัยนาท,CNT-SR669684,172.18.25.18," 15,833.77 "," 237,436.20 ",926,93
22011,2563,ธันวาคม,5641d9242,SR669685,ภ.3,หมู่ 4 หนองขนาก,กุดจอก,หนองมะโมง,ชัยนาท,CNT-SR669685,172.18.25.2," 3,070.15 "," 37,177.85 ",227,45
22012,2563,ธันวาคม,5641d9239,SR669681,ภ.3,หมู่ 12 โคกสว่าง,วังตะเคียน,หนองมะโมง,ชัยนาท,CNT-SR669681,172.18.25.34, 553.47 ," 12,964.23 ",135,30
22013,2563,ธันวาคม,5641d9231,SR669673,ภ.3,หมู่ 2 วังหัวเรือ,วังตะเคียน,หนองมะโมง,ชัยนาท,CNT-SR669673,172.18.25.74," 6,234.46 "," 172,472.86 ",284,41
22014,2563,ธันวาคม,5641d9237,SR669679,ภ.3,หมู่ 10 หนองยาง,วังตะเคียน,หนองมะโมง,ชัยนาท,CNT-SR669679,172.18.25.114," 2,217.83 "," 72,046.70 ",274,50
22015,2563,ธันวาคม,5641d9236,SR669678,ภ.3,หมู่ 9 ภิรมย์สุข,วังตะเคียน,หนองมะโมง,ชัยนาท,CNT-SR669678,172.18.25.42," 1,422.52 "," 41,813.53 ",301,69
22016,2563,ธันวาคม,5641d9233,SR669675,ภ.3,หมู่ 6 บ่อลึก,วังตะเคียน,หนองมะโมง,ชัยนาท,CNT-SR669675,172.18.25.58," 1,587.75 "," 28,302.02 ",226,61
22017,2563,ธันวาคม,5641d9234,SR669676,ภ.3,หมู่ 7 ใหม่หินเรียง,วังตะเคียน,หนองมะโมง,ชัยนาท,CNT-SR669676,172.18.25.50," 1,365.04 "," 31,560.61 ",305,84
22018,2563,ธันวาคม,5641d9230,SR669672,ภ.3,หมู่ 1 ทุ่งวัวแดง,วังตะเคียน,หนองมะโมง,ชัยนาท,CNT-SR669672,172.18.26.34," 32,827.78 "," 378,651.26 ",829,72
22019,2563,ธันวาคม,5641d9232,SR669674,ภ.3,หมู่ 5 หนองหวาย,วังตะเคียน,หนองมะโมง,ชัยนาท,CNT-SR669674,172.18.23.122," 4,178.19 "," 88,246.00 ",619,86
22020,2563,ธันวาคม,5641d9235,SR669677,ภ.3,หมู่ 8 ดงสวนหลวง,วังตะเคียน,หนองมะโมง,ชัยนาท,CNT-SR669677,172.18.23.162," 6,762.90 "," 88,191.22 ",430,42
22021,2563,ธันวาคม,5641d9238,SR669680,ภ.3,หมู่ 11 ร่มโพธิ์,วังตะเคียน,หนองมะโมง,ชัยนาท,CNT-SR669680,172.18.23.170, 718.12 ," 19,157.02 ",213,76
22022,2563,ธันวาคม,5641d9240,SR669682,ภ.3,หมู่ 13 หนองรังนก,วังตะเคียน,หนองมะโมง,ชัยนาท,CNT-SR669682,172.18.25.26," 5,700.87 "," 67,668.79 ",278,45
22023,2563,ธันวาคม,5641d9286,SR711118,ภ.3,หมู่ 7 หนองไม้แก่น,สะพานหิน,หนองมะโมง,ชัยนาท,CNT-SR711118,172.18.23.130," 7,848.29 "," 219,995.12 ",667,88
22024,2563,ธันวาคม,5641d9226,SR669667,ภ.3,หมู่ 8 เขาเกล็ด,หนองมะโมง,หนองมะโมง,ชัยนาท,CNT-SR669667,172.18.25.250," 18,415.48 "," 265,560.42 ",1155,142
22025,2563,ธันวาคม,5641d9284,SR771646,ภ.3,หมู่ 7 ไผ่ล้อม,หนองมะโมง,หนองมะโมง,ชัยนาท,CNT-SR771646,172.18.24.226," 3,062.53 "," 56,398.83 ",268,77
22026,2563,ธันวาคม,5641d9276,SR769847,ภ.3,หมู่ 11 หนองแกใหม่,เด่นใหญ่,หันคา,ชัยนาท,CNT-SR769847,172.18.23.250," 10,344.07 "," 144,724.58 ",319,34
22027,2563,ธันวาคม,5645d9042,SR669762,ภ.3,หมู่ 5 บุทางรถ,เด่นใหญ่,หันคา,ชัยนาท,CNT-SR669762,172.18.28.2," 10,441.82 "," 246,608.16 ",811,86
22028,2563,ธันวาคม,5645d9043,SR669763,ภ.3,หมู่ 6 หนองอ้ายกาง,เด่นใหญ่,หันคา,ชัยนาท,CNT-SR669763,172.18.27.250," 3,668.63 "," 101,621.95 ",377,35
22029,2563,ธันวาคม,5645d9040,SR669760,ภ.3,หมู่ 3 หนองแจง,เด่นใหญ่,หันคา,ชัยนาท,CNT-SR669760,172.18.28.18," 3,339.99 "," 102,283.32 ",515,106
22030,2563,ธันวาคม,5645d9044,SR669764,ภ.3,หมู่ 7 สระแก้ว,เด่นใหญ่,หันคา,ชัยนาท,CNT-SR669764,172.18.28.114," 5,740.04 "," 64,220.98 ",422,92
22031,2563,ธันวาคม,5645d9047,SR669767,ภ.3,หมู่ 10 ดงมะเขือ,เด่นใหญ่,หันคา,ชัยนาท,CNT-SR669767,172.18.27.242," 1,834.06 "," 8,387.19 ",90,39
22032,2563,ธันวาคม,5645d9041,SR669761,ภ.3,หมู่ 4 ดอนดินแดง,เด่นใหญ่,หันคา,ชัยนาท,CNT-SR669761,172.18.28.42," 6,952.04 "," 142,117.53 ",593,86
22033,2563,ธันวาคม,5645d9045,SR669765,ภ.3,หมู่ 8 หนองมะเกลือ,เด่นใหญ่,หันคา,ชัยนาท,CNT-SR669765,172.18.28.50," 14,629.68 "," 177,542.20 ",744,42
22034,2563,ธันวาคม,5645d9046,SR669766,ภ.3,หมู่ 9 ดอนบ่อ,เด่นใหญ่,หันคา,ชัยนาท,CNT-SR669766,172.18.28.106," 4,790.70 "," 106,322.18 ",479,52
22035,2563,ธันวาคม,5645d9048,SR669769,ภ.3,หมู่ 12 ดอนอุโลก,เด่นใหญ่,หันคา,ชัยนาท,CNT-SR669769,172.18.28.98," 5,868.21 "," 144,916.45 ",494,82
22036,2563,ธันวาคม,5645d9050,SR769150,ภ.3,หมู่ 2 ดอนกระพี้,เด่นใหญ่,หันคา,ชัยนาท,CNT-SR769150,172.18.28.90," 3,480.78 "," 56,342.88 ",196,54
22037,2563,ธันวาคม,5645d9037,SR669713,ภ.3,หมู่ 1 บ่อพระ,ไพรนกยูง,หันคา,ชัยนาท,CNT-SR669713,172.18.28.74," 9,941.85 "," 127,104.30 ",1609,260
22038,2563,ธันวาคม,5645d9055,SR771939,ภ.3,หมู่ 2 หนองตะคอง,ไพรนกยูง,หันคา,ชัยนาท,CNT-SR771939,172.18.27.234," 3,994.89 "," 102,148.75 ",557,80
22039,2563,ธันวาคม,5645d9056,SR669747,ภ.3,หมู่ 4 ดอนชงโค,ห้วยงู,หันคา,ชัยนาท,CNT-SR669747,172.18.26.202," 13,230.04 "," 281,798.78 ",1237,101
22040,2563,ธันวาคม,5645d9032,SR669699,ภ.3,หมู่ 6 หนองต่อ,หันคา,หันคา,ชัยนาท,CNT-SR669699,172.18.28.82," 5,149.09 "," 83,996.29 ",542,102
22041,2563,ธันวาคม,5645d9033,SR669701,ภ.3,หมู่ 8 ห้วยร่วม,หันคา,หันคา,ชัยนาท,CNT-SR669701,172.18.28.66," 11,413.79 "," 108,208.44 ",487,57
22042,2563,ธันวาคม,4485d9069,SR670141,ภ.2,หมู่ 14 บ้านวังกวาง,บ้านไร่,เทพสถิต,ชัยภูมิ,CPM-SR670141,172.16.141.18," 30,786.79 "," 578,279.10 ",2142,90
22043,2563,ธันวาคม,4485d9070,SR670143,ภ.2,หมู่ 16 บ้านเทพอวยชัย,บ้านไร่,เทพสถิต,ชัยภูมิ,CPM-SR670143,172.16.141.26," 19,028.08 "," 327,133.89 ",980,60
22044,2563,ธันวาคม,4485d9183,SR771308,ภ.2,หมู่ 8 บ้านวังใหม่พัฒนา,บ้านไร่,เทพสถิต,ชัยภูมิ,CPM-SR771308,172.16.145.170," 17,554.30 "," 364,496.78 ",3452,111
22045,2563,ธันวาคม,4485d9049,SR670101,ภ.2,หมู่ 5 บ้านโคกไค,วะตะแบก,เทพสถิต,ชัยภูมิ,CPM-SR670101,172.16.144.18," 14,021.81 "," 261,989.33 ",1985,133
22046,2563,ธันวาคม,4485d9055,SR670111,ภ.2,หมู่ 17 ซับถาวรพัฒนา,วะตะแบก,เทพสถิต,ชัยภูมิ,CPM-SR670111,172.16.144.66," 25,524.64 "," 516,567.50 ",1441,101
22047,2563,ธันวาคม,4485d9047,SR670099,ภ.2,หมู่ 3 บ้านยางเกี่ยวแฝก,วะตะแบก,เทพสถิต,ชัยภูมิ,CPM-SR670099,172.16.144.2," 9,236.93 "," 142,392.07 ",2757,363
22048,2563,ธันวาคม,4485d9050,SR670104,ภ.2,หมู่ 9 บ้านซับสมบูรณ์,วะตะแบก,เทพสถิต,ชัยภูมิ,CPM-SR670104,172.16.144.26," 10,575.76 "," 255,671.99 ",1816,328
22049,2563,ธันวาคม,4485d9052,SR670108,ภ.2,หมู่ 14 บ้านเขากี่,วะตะแบก,เทพสถิต,ชัยภูมิ,CPM-SR670108,172.16.144.42," 3,706.56 "," 87,498.59 ",877,92
22050,2563,ธันวาคม,4485d9054,SR670110,ภ.2,หมู่ 16 บ้านหนองกระโจม,วะตะแบก,เทพสถิต,ชัยภูมิ,CPM-SR670110,172.16.144.58," 36,352.13 "," 638,054.20 ",2900,163
22051,2563,ธันวาคม,4485d9056,SR670113,ภ.2,หมู่ 19 บ้านซับเจริญ,วะตะแบก,เทพสถิต,ชัยภูมิ,CPM-SR670113,172.16.144.74," 3,884.44 "," 49,061.06 ",448,73
22052,2563,ธันวาคม,4485d9057,SR670114,ภ.2,หมู่ 20 บ้านป่าขนุน,วะตะแบก,เทพสถิต,ชัยภูมิ,CPM-SR670114,172.16.144.82," 14,930.95 "," 269,716.11 ",1299,181
22053,2563,ธันวาคม,4485d9058,SR670115,ภ.2,หมู่ 21 บ้านยางเกี่ยวแฝกพัฒนา,วะตะแบก,เทพสถิต,ชัยภูมิ,CPM-SR670115,172.16.144.90," 23,280.30 "," 242,901.88 ",2802,461
22054,2563,ธันวาคม,4485d9048,SR670100,ภ.2,หมู่ 4 บ้านห้วยฝรั่ง,วะตะแบก,เทพสถิต,ชัยภูมิ,CPM-SR670100,172.16.144.10," 23,114.11 "," 388,831.07 ",1466,119
22055,2563,ธันวาคม,4485d9051,SR670105,ภ.2,หมู่ 11 บ้านดงลาน,วะตะแบก,เทพสถิต,ชัยภูมิ,CPM-SR670105,172.16.144.34," 27,054.22 "," 538,676.05 ",3176,180
22056,2563,ธันวาคม,4485d9053,SR670109,ภ.2,หมู่ 15 บ้านซับไทร,วะตะแบก,เทพสถิต,ชัยภูมิ,CPM-SR670109,172.16.144.50," 12,436.63 "," 225,433.43 ",1055,94
22057,2563,ธันวาคม,4485d9145,SR711433,ภ.2,หมู่ 10 บ้านหนองหิน,วะตะแบก,เทพสถิต,ชัยภูมิ,CPM-SR711433,172.16.140.170, 914.33 ," 10,071.18 ",265,42
22058,2563,ธันวาคม,4485d9059,SR670117,ภ.2,หมู่ 3 บ้านมะกอกงาม,ห้วยยายจิ๋ว,เทพสถิต,ชัยภูมิ,CPM-SR670117,172.16.144.98," 28,888.11 "," 583,582.38 ",2871,137
22059,2563,ธันวาคม,4485d9062,SR670123,ภ.2,หมู่ 11 ใหม่โนนเมือง,ห้วยยายจิ๋ว,เทพสถิต,ชัยภูมิ,CPM-SR670123,172.16.144.122," 26,303.35 "," 441,352.83 ",1184,107
22060,2563,ธันวาคม,4485d9064,SR670125,ภ.2,หมู่ 14 เมืองทอง,ห้วยยายจิ๋ว,เทพสถิต,ชัยภูมิ,CPM-SR670125,172.16.144.138," 21,713.92 "," 316,690.09 ",889,125
22061,2563,ธันวาคม,4485d9146,SR711434,ภ.2,หมู่ 1 บ้านห้วยยายจิ๋ว,ห้วยยายจิ๋ว,เทพสถิต,ชัยภูมิ,CPM-SR711434,172.16.140.178," 14,003.50 "," 281,207.49 ",1815,189
22062,2563,ธันวาคม,4485d9147,SR711437,ภ.2,หมู่ 10 บ้านหนองโบสถ์,ห้วยยายจิ๋ว,เทพสถิต,ชัยภูมิ,CPM-SR711437,172.16.140.194," 27,306.21 "," 510,728.41 ",3062,184
22063,2563,ธันวาคม,4485d9148,SR711438,ภ.2,หมู่ 13 บ้านหินเพิงพัฒนา,ห้วยยายจิ๋ว,เทพสถิต,ชัยภูมิ,CPM-SR711438,172.16.140.202," 7,985.56 "," 143,447.83 ",992,124
22064,2563,ธันวาคม,4485d9175,SR767970,ภ.2,หมู่ 21 บ้านประสพโชค,ห้วยยายจิ๋ว,เทพสถิต,ชัยภูมิ,CPM-SR767970,172.16.145.106," 13,735.23 "," 323,991.16 ",1671,96
22065,2563,ธันวาคม,4485d9063,SR670124,ภ.2,หมู่ 12 บ้านหินราง,ห้วยยายจิ๋ว,เทพสถิต,ชัยภูมิ,CPM-SR670124,172.16.144.130," 9,150.54 "," 174,206.35 ",1328,83
22066,2563,ธันวาคม,4485d9065,SR670127,ภ.2,หมู่ 16 บ้านวังสมบูรณ์,ห้วยยายจิ๋ว,เทพสถิต,ชัยภูมิ,CPM-SR670127,172.16.144.146," 11,272.64 "," 273,172.01 ",1814,121
22067,2563,ธันวาคม,4485d9066,SR670128,ภ.2,หมู่ 18 บ้านหนองผักบุ้ง,ห้วยยายจิ๋ว,เทพสถิต,ชัยภูมิ,CPM-SR670128,172.16.144.154," 18,702.98 "," 368,740.18 ",960,101
22068,2563,ธันวาคม,4485d9068,SR670130,ภ.2,หมู่ 20 บ้านคลองสอง,ห้วยยายจิ๋ว,เทพสถิต,ชัยภูมิ,CPM-SR670130,172.16.144.170," 21,039.56 "," 455,472.02 ",3445,109
22069,2563,ธันวาคม,4485d9060,SR670120,ภ.2,หมู่ 7 บ้านยางเตี้ย,ห้วยยายจิ๋ว,เทพสถิต,ชัยภูมิ,CPM-SR670120,172.16.144.106," 29,856.33 "," 583,489.82 ",2226,119
22070,2563,ธันวาคม,4485d9061,SR670121,ภ.2,หมู่ 8 บ้านประดู่งาม,ห้วยยายจิ๋ว,เทพสถิต,ชัยภูมิ,CPM-SR670121,172.16.144.114," 22,879.70 "," 379,809.30 ",1426,134
22071,2563,ธันวาคม,4485d9067,SR670129,ภ.2,หมู่ 19 บ้านโนนสง่า,ห้วยยายจิ๋ว,เทพสถิต,ชัยภูมิ,CPM-SR670129,172.16.144.162," 16,628.06 "," 108,855.52 ",1055,87
22072,2563,ธันวาคม,4485d9149,SR711439,ภ.2,หมู่ 17 บ้านคลองสระแก้ว,ห้วยยายจิ๋ว,เทพสถิต,ชัยภูมิ,CPM-SR711439,172.16.140.210," 13,174.20 "," 271,420.97 ",1126,111
22073,2563,ธันวาคม,4485d9161,SR711553,ภ.2,หมู่ 8 โคกสะอาด,โคกเริงรมย์,บำเหน็จณรงค์,ชัยภูมิ,CPM-SR711553,172.16.145.2," 9,657.87 "," 190,296.00 ",1171,117
22074,2563,ธันวาคม,4481d9097,SR670367,ภ.2,หมู่ 2 หนองไม้แก่น,เจาทอง,ภักดีชุมพล,ชัยภูมิ,CPM-SR670367,172.16.146.218," 9,104.51 "," 119,997.02 ",714,71
22075,2563,ธันวาคม,4481d9098,SR670368,ภ.2,หมู่ 5 โนนม่วง,เจาทอง,ภักดีชุมพล,ชัยภูมิ,CPM-SR670368,172.16.146.226," 14,141.90 "," 330,588.46 ",2281,154
